Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours
D2,2022-08-06 00:00:00,Runners,11,4,6,5
D2,2022-08-06 00:00:00,Servers,11,9,13,12
D3,2022-08-06 00:00:00,Barback,11,2,2,2
D3,2022-08-06 00:00:00,Bartender,11,3,5,5
D3,2022-08-06 00:00:00,Expo,11,3,2,2
D3,2022-08-06 00:00:00,Hosts,11,3,9,7
D3,2022-08-06 00:00:00,Runners,11,5,11,10
D3,2022-08-06 00:00:00,Servers,11,11,16,12
D4,2022-08-06 00:00:00,Barback,11,1,2,1
D4,2022-08-06 00:00:00,Bartender,11,4,5,3
D4,2022-08-06 00:00:00,Expo,11,1,2,1
D4,2022-08-06 00:00:00,Hosts,11,4,7,4
D4,2022-08-06 00:00:00,Runners,11,4,6,4
D4,2022-08-06 00:00:00,Servers,11,9,11,8
D5,2022-08-06 00:00:00,Barback,11,1,2,0
D5,2022-08-06 00:00:00,Bartender,11,2,5,0
D5,2022-08-06 00:00:00,Expo,11,1,2,0
D5,2022-08-06 00:00:00,Hosts,11,5,7,0
D5,2022-08-06 00:00:00,Runners,11,6,6,0
D5,2022-08-06 00:00:00,Servers,11,8,11,0
D6,2022-08-06 00:00:00,Barback,11,1,0,1
D6,2022-08-06 00:00:00,Bartender,11,2,0,2
D6,2022-08-06 00:00:00,Expo,11,2,0,1
D6,2022-08-06 00:00:00,Hosts,11,4,0,3
D6,2022-08-06 00:00:00,Runners,11,4,0,2
D6,2022-08-06 00:00:00,Servers,11,6,0,5
D7,2022-08-06 00:00:00,Barback,11,2,2,1
D7,2022-08-06 00:00:00,Bartender,11,4,4,3
D7,2022-08-06 00:00:00,Expo,11,2,2,1
D7,2022-08-06 00:00:00,Hosts,11,4,7,4
D7,2022-08-06 00:00:00,Runners,11,4,7,5
D7,2022-08-06 00:00:00,Servers,11,6,10,5
D8,2022-08-06 00:00:00,Barback,11,,3,1
D8,2022-08-06 00:00:00,Bartender,11,3,3,2
D8,2022-08-06 00:00:00,Expo,11,2,2,1
D8,2022-08-06 00:00:00,Hosts,11,8,6,4
D8,2022-08-06 00:00:00,Runners,11,4,5,3
D8,2022-08-06 00:00:00,Servers,11,11,11,6
D1,2022-08-06 00:00:00,Barback,12,2,3,2
D1,2022-08-06 00:00:00,Bartender,12,4,5,4
D1,2022-08-06 00:00:00,Expo,12,2,2,1
D1,2022-08-06 00:00:00,Hosts,12,6,8,9
D1,2022-08-06 00:00:00,Runners,12,7,9,6
D1,2022-08-06 00:00:00,Servers,12,13,20,16
D2,2022-08-06 00:00:00,Barback,12,2,2,2
D2,2022-08-06 00:00:00,Bartender,12,6,8,5
D2,2022-08-06 00:00:00,Expo,12,1,2,2
D2,2022-08-06 00:00:00,Hosts,12,5,6,4
D2,2022-08-06 00:00:00,Runners,12,5,6,5
D2,2022-08-06 00:00:00,Servers,12,11,13,10
D3,2022-08-06 00:00:00,Barback,12,3,2,3
D3,2022-08-06 00:00:00,Bartender,12,4,6,6
D3,2022-08-06 00:00:00,Expo,12,3,2,2
D3,2022-08-06 00:00:00,Hosts,12,4,9,9
D3,2022-08-06 00:00:00,Runners,12,7,11,10
D3,2022-08-06 00:00:00,Servers,12,12,16,15
D4,2022-08-06 00:00:00,Barback,12,2,2,2
D4,2022-08-06 00:00:00,Bartender,12,5,6,4
D4,2022-08-06 00:00:00,Expo,12,2,2,2
D4,2022-08-06 00:00:00,Hosts,12,5,7,5
D4,2022-08-06 00:00:00,Runners,12,5,6,5
D4,2022-08-06 00:00:00,Servers,12,10,14,12
D5,2022-08-06 00:00:00,Barback,12,2,2,2
D5,2022-08-06 00:00:00,Bartender,12,3,5,4
D5,2022-08-06 00:00:00,Expo,12,2,2,2
D5,2022-08-06 00:00:00,Hosts,12,6,7,6
D5,2022-08-06 00:00:00,Runners,12,7,6,5
D5,2022-08-06 00:00:00,Servers,12,11,11,10
D6,2022-08-06 00:00:00,Barback,12,1,0,1
D6,2022-08-06 00:00:00,Bartender,12,2,0,3
D6,2022-08-06 00:00:00,Expo,12,2,0,1
D6,2022-08-06 00:00:00,Hosts,12,4,0,4
D6,2022-08-06 00:00:00,Runners,12,5,0,4
D6,2022-08-06 00:00:00,Servers,12,8,0,6
D7,2022-08-06 00:00:00,Barback,12,2,2,1
D7,2022-08-06 00:00:00,Bartender,12,4,4,3
D7,2022-08-06 00:00:00,Expo,12,3,2,1
D7,2022-08-06 00:00:00,Hosts,12,4,7,4
D7,2022-08-06 00:00:00,Runners,12,6,7,5
D7,2022-08-06 00:00:00,Servers,12,9,10,5
D8,2022-08-06 00:00:00,Barback,12,,3,2
D8,2022-08-06 00:00:00,Bartender,12,4,4,4
D8,2022-08-06 00:00:00,Expo,12,2,2,2
D8,2022-08-06 00:00:00,Hosts,12,10,9,8
D8,2022-08-06 00:00:00,Runners,12,6,6,6
D8,2022-08-06 00:00:00,Servers,12,13,11,11
D1,2022-08-06 00:00:00,Barback,13,2,3,3
D1,2022-08-06 00:00:00,Bartender,13,4,5,5
D1,2022-08-06 00:00:00,Expo,13,2,2,1
D1,2022-08-06 00:00:00,Hosts,13,7,8,11
D1,2022-08-06 00:00:00,Runners,13,7,9,4
D1,2022-08-06 00:00:00,Servers,13,13,20,9
D2,2022-08-06 00:00:00,Barback,13,2,2,2
D2,2022-08-06 00:00:00,Bartender,13,6,8,5
D2,2022-08-06 00:00:00,Expo,13,1,2,2
D2,2022-08-06 00:00:00,Hosts,13,6,6,8
D2,2022-08-06 00:00:00,Runners,13,5,6,7
D2,2022-08-06 00:00:00,Servers,13,11,13,14
D3,2022-08-06 00:00:00,Barback,13,3,2,3
D3,2022-08-06 00:00:00,Bartender,13,4,6,6
D3,2022-08-06 00:00:00,Expo,13,3,2,2
D3,2022-08-06 00:00:00,Hosts,13,4,9,11
D3,2022-08-06 00:00:00,Runners,13,7,11,11
D3,2022-08-06 00:00:00,Servers,13,12,16,16
D4,2022-08-06 00:00:00,Barback,13,2,2,2
D4,2022-08-06 00:00:00,Bartender,13,5,6,5
D4,2022-08-06 00:00:00,Expo,13,2,2,2
D4,2022-08-06 00:00:00,Hosts,13,5,7,9
D4,2022-08-06 00:00:00,Runners,13,6,6,6
D4,2022-08-06 00:00:00,Servers,13,10,14,14
D5,2022-08-06 00:00:00,Barback,13,2,2,2
D5,2022-08-06 00:00:00,Bartender,13,3,5,4
D5,2022-08-06 00:00:00,Expo,13,2,2,2
D5,2022-08-06 00:00:00,Hosts,13,6,7,7
D5,2022-08-06 00:00:00,Runners,13,7,6,6
D5,2022-08-06 00:00:00,Servers,13,11,11,12
D6,2022-08-06 00:00:00,Barback,13,1,0,2
D6,2022-08-06 00:00:00,Bartender,13,2,0,4
D6,2022-08-06 00:00:00,Expo,13,2,0,2
D6,2022-08-06 00:00:00,Hosts,13,4,0,6
D6,2022-08-06 00:00:00,Runners,13,5,0,6
D6,2022-08-06 00:00:00,Servers,13,8,0,9
D7,2022-08-06 00:00:00,Barback,13,2,2,1
D7,2022-08-06 00:00:00,Bartender,13,4,4,3
D7,2022-08-06 00:00:00,Expo,13,3,2,1
D7,2022-08-06 00:00:00,Hosts,13,4,7,4
D7,2022-08-06 00:00:00,Runners,13,5,7,5
D7,2022-08-06 00:00:00,Servers,13,9,10,5
D8,2022-08-06 00:00:00,Barback,13,,3,0
D8,2022-08-06 00:00:00,Bartender,13,4,4,0
D8,2022-08-06 00:00:00,Expo,13,2,2,0
D8,2022-08-06 00:00:00,Hosts,13,10,9,0
D8,2022-08-06 00:00:00,Runners,13,6,6,0
D8,2022-08-06 00:00:00,Servers,13,13,11,0
D1,2022-08-06 00:00:00,Barback,14,2,3,3
D1,2022-08-06 00:00:00,Bartender,14,4,5,5
D1,2022-08-06 00:00:00,Expo,14,2,2,1
D1,2022-08-06 00:00:00,Hosts,14,7,8,11
D1,2022-08-06 00:00:00,Runners,14,7,9,4
D1,2022-08-06 00:00:00,Servers,14,14,20,9
D2,2022-08-06 00:00:00,Barback,14,2,2,2
D2,2022-08-06 00:00:00,Bartender,14,6,8,5
D2,2022-08-06 00:00:00,Expo,14,1,2,2
D2,2022-08-06 00:00:00,Hosts,14,6,6,8
D2,2022-08-06 00:00:00,Runners,14,5,6,7
D2,2022-08-06 00:00:00,Servers,14,11,13,14
D3,2022-08-06 00:00:00,Barback,14,3,2,3
D3,2022-08-06 00:00:00,Bartender,14,4,6,6
D3,2022-08-06 00:00:00,Expo,14,3,2,2
D3,2022-08-06 00:00:00,Hosts,14,4,9,9
D3,2022-08-06 00:00:00,Runners,14,7,11,10
D3,2022-08-06 00:00:00,Servers,14,12,16,15
D4,2022-08-06 00:00:00,Barback,14,2,2,2
D4,2022-08-06 00:00:00,Bartender,14,5,6,5
D4,2022-08-06 00:00:00,Expo,14,2,2,2
D4,2022-08-06 00:00:00,Hosts,14,5,7,9
D4,2022-08-06 00:00:00,Runners,14,6,6,6
D4,2022-08-06 00:00:00,Servers,14,10,14,14
D5,2022-08-06 00:00:00,Barback,14,2,2,2
D5,2022-08-06 00:00:00,Bartender,14,3,5,4
D5,2022-08-06 00:00:00,Expo,14,2,2,2
D5,2022-08-06 00:00:00,Hosts,14,6,7,7
D5,2022-08-06 00:00:00,Runners,14,7,6,6
D5,2022-08-06 00:00:00,Servers,14,11,11,12
D6,2022-08-06 00:00:00,Barback,14,1,0,2
D6,2022-08-06 00:00:00,Bartender,14,2,0,4
D6,2022-08-06 00:00:00,Expo,14,2,0,2
D6,2022-08-06 00:00:00,Hosts,14,4,0,6
D6,2022-08-06 00:00:00,Runners,14,5,0,6
D6,2022-08-06 00:00:00,Servers,14,8,0,9
D7,2022-08-06 00:00:00,Barback,14,2,2,1
D7,2022-08-06 00:00:00,Bartender,14,4,4,4
D7,2022-08-06 00:00:00,Expo,14,3,2,2
D7,2022-08-06 00:00:00,Hosts,14,5,8,6
D7,2022-08-06 00:00:00,Runners,14,5,7,7
D7,2022-08-06 00:00:00,Servers,14,9,10,7
D8,2022-08-06 00:00:00,Barback,14,,3,0
D8,2022-08-06 00:00:00,Bartender,14,4,4,0
D8,2022-08-06 00:00:00,Expo,14,2,2,0
D8,2022-08-06 00:00:00,Hosts,14,11,9,0
D8,2022-08-06 00:00:00,Runners,14,6,6,0
D8,2022-08-06 00:00:00,Servers,14,13,11,0
D1,2022-08-06 00:00:00,Barback,15,2,3,3
D1,2022-08-06 00:00:00,Bartender,15,4,5,5
D1,2022-08-06 00:00:00,Expo,15,2,2,1
D1,2022-08-06 00:00:00,Hosts,15,7,8,11
D1,2022-08-06 00:00:00,Runners,15,7,9,4
D1,2022-08-06 00:00:00,Servers,15,15,20,9
D2,2022-08-06 00:00:00,Barback,15,2,2,2
D2,2022-08-06 00:00:00,Bartender,15,6,8,5
D2,2022-08-06 00:00:00,Expo,15,1,2,2
D2,2022-08-06 00:00:00,Hosts,15,7,6,8
D2,2022-08-06 00:00:00,Runners,15,5,6,7
D2,2022-08-06 00:00:00,Servers,15,15,13,14
D3,2022-08-06 00:00:00,Barback,15,3,2,3
D3,2022-08-06 00:00:00,Bartender,15,4,6,6
D3,2022-08-06 00:00:00,Expo,15,3,2,2
D3,2022-08-06 00:00:00,Hosts,15,5,9,11
D3,2022-08-06 00:00:00,Runners,15,7,11,11
D3,2022-08-06 00:00:00,Servers,15,13,16,17
D4,2022-08-06 00:00:00,Barback,15,2,2,2
D4,2022-08-06 00:00:00,Bartender,15,5,6,5
D4,2022-08-06 00:00:00,Expo,15,2,2,2
D4,2022-08-06 00:00:00,Hosts,15,4,8,5
D4,2022-08-06 00:00:00,Runners,15,6,6,5
D4,2022-08-06 00:00:00,Servers,15,10,14,13
D5,2022-08-06 00:00:00,Barback,15,2,2,2
D5,2022-08-06 00:00:00,Bartender,15,3,5,4
D5,2022-08-06 00:00:00,Expo,15,1,2,2
D5,2022-08-06 00:00:00,Hosts,15,5,7,6
D5,2022-08-06 00:00:00,Runners,15,7,6,5
D5,2022-08-06 00:00:00,Servers,15,11,11,10
D6,2022-08-06 00:00:00,Barback,15,1,0,1
D6,2022-08-06 00:00:00,Bartender,15,2,0,4
D6,2022-08-06 00:00:00,Expo,15,2,0,2
D6,2022-08-06 00:00:00,Hosts,15,4,0,7
D6,2022-08-06 00:00:00,Runners,15,5,0,5
D6,2022-08-06 00:00:00,Servers,15,8,0,9
D7,2022-08-06 00:00:00,Barback,15,2,2,2
D7,2022-08-06 00:00:00,Bartender,15,4,4,4
D7,2022-08-06 00:00:00,Expo,15,3,2,2
D7,2022-08-06 00:00:00,Hosts,15,5,8,6
D7,2022-08-06 00:00:00,Runners,15,5,7,7
D7,2022-08-06 00:00:00,Servers,15,10,10,7
D8,2022-08-06 00:00:00,Barback,15,,3,0
D8,2022-08-06 00:00:00,Bartender,15,4,4,0
D8,2022-08-06 00:00:00,Expo,15,2,2,0
D8,2022-08-06 00:00:00,Hosts,15,10,9,0
D8,2022-08-06 00:00:00,Runners,15,5,6,0
D8,2022-08-06 00:00:00,Servers,15,12,11,0
D1,2022-08-06 00:00:00,Barback,16,3,3,3
D1,2022-08-06 00:00:00,Bartender,16,6,7,5
D1,2022-08-06 00:00:00,Expo,16,2,2,1
D1,2022-08-06 00:00:00,Hosts,16,10,16,11
D1,2022-08-06 00:00:00,Runners,16,11,8,4
D1,2022-08-06 00:00:00,Servers,16,18,37,9
D2,2022-08-06 00:00:00,Barback,16,,2,2
D2,2022-08-06 00:00:00,Bartender,16,7,7,5
D2,2022-08-06 00:00:00,Expo,16,1,2,2
D2,2022-08-06 00:00:00,Hosts,16,8,7,5
D2,2022-08-06 00:00:00,Runners,16,4,6,5
D2,2022-08-06 00:00:00,Servers,16,14,13,12
D3,2022-08-06 00:00:00,Barback,16,3,3,3
D3,2022-08-06 00:00:00,Bartender,16,7,6,6
D3,2022-08-06 00:00:00,Expo,16,2,2,2
D3,2022-08-06 00:00:00,Hosts,16,7,6,9
D3,2022-08-06 00:00:00,Runners,16,4,8,10
D3,2022-08-06 00:00:00,Servers,16,17,15,15
D4,2022-08-06 00:00:00,Barback,16,2,2,1
D4,2022-08-06 00:00:00,Bartender,16,5,6,3
D4,2022-08-06 00:00:00,Expo,16,2,1,2
D4,2022-08-06 00:00:00,Hosts,16,7,8,4
D4,2022-08-06 00:00:00,Runners,16,5,5,5
D4,2022-08-06 00:00:00,Servers,16,10,14,11
D5,2022-08-06 00:00:00,Barback,16,1,2,2
D5,2022-08-06 00:00:00,Bartender,16,4,6,4
D5,2022-08-06 00:00:00,Expo,16,2,2,2
D5,2022-08-06 00:00:00,Hosts,16,6,6,7
D5,2022-08-06 00:00:00,Runners,16,7,6,6
D5,2022-08-06 00:00:00,Servers,16,11,10,12
D6,2022-08-06 00:00:00,Barback,16,1,0,2
D6,2022-08-06 00:00:00,Bartender,16,4,0,4
D6,2022-08-06 00:00:00,Expo,16,2,0,2
D6,2022-08-06 00:00:00,Hosts,16,7,0,6
D6,2022-08-06 00:00:00,Runners,16,6,0,6
D6,2022-08-06 00:00:00,Servers,16,11,0,9
D7,2022-08-06 00:00:00,Barback,16,2,2,2
D7,2022-08-06 00:00:00,Bartender,16,4,6,5
D7,2022-08-06 00:00:00,Expo,16,5,2,2
D7,2022-08-06 00:00:00,Hosts,16,7,9,8
D7,2022-08-06 00:00:00,Runners,16,9,9,9
D7,2022-08-06 00:00:00,Servers,16,12,12,9
D8,2022-08-06 00:00:00,Barback,16,1,2,1
D8,2022-08-06 00:00:00,Bartender,16,5,5,3
D8,2022-08-06 00:00:00,Expo,16,2,1,1
D8,2022-08-06 00:00:00,Hosts,16,15,9,6
D8,2022-08-06 00:00:00,Runners,16,5,6,5
D8,2022-08-06 00:00:00,Servers,16,20,11,10
D1,2022-08-06 00:00:00,Barback,17,3,3,3
D1,2022-08-06 00:00:00,Bartender,17,6,7,5
D1,2022-08-06 00:00:00,Expo,17,2,2,1
D1,2022-08-06 00:00:00,Hosts,17,6,11,11
D1,2022-08-06 00:00:00,Runners,17,9,10,4
D1,2022-08-06 00:00:00,Servers,17,15,19,9
D2,2022-08-06 00:00:00,Barback,17,,2,2
D2,2022-08-06 00:00:00,Bartender,17,4,8,5
D2,2022-08-06 00:00:00,Expo,17,1,2,2
D2,2022-08-06 00:00:00,Hosts,17,6,8,5
D2,2022-08-06 00:00:00,Runners,17,3,6,5
D2,2022-08-06 00:00:00,Servers,17,12,13,12
D3,2022-08-06 00:00:00,Barback,17,,4,3
D3,2022-08-06 00:00:00,Bartender,17,5,8,6
D3,2022-08-06 00:00:00,Expo,17,2,2,2
D3,2022-08-06 00:00:00,Hosts,17,8,12,11
D3,2022-08-06 00:00:00,Runners,17,7,8,11
D3,2022-08-06 00:00:00,Servers,17,14,15,16
D4,2022-08-06 00:00:00,Barback,17,3,2,2
D4,2022-08-06 00:00:00,Bartender,17,6,7,5
D4,2022-08-06 00:00:00,Expo,17,2,2,2
D4,2022-08-06 00:00:00,Hosts,17,8,12,5
D4,2022-08-06 00:00:00,Runners,17,6,7,5
D4,2022-08-06 00:00:00,Servers,17,10,15,13
D5,2022-08-06 00:00:00,Barback,17,1,2,2
D5,2022-08-06 00:00:00,Bartender,17,5,7,4
D5,2022-08-06 00:00:00,Expo,17,3,2,2
D5,2022-08-06 00:00:00,Hosts,17,6,9,7
D5,2022-08-06 00:00:00,Runners,17,4,6,6
D5,2022-08-06 00:00:00,Servers,17,8,10,12
D6,2022-08-06 00:00:00,Barback,17,,0,2
D6,2022-08-06 00:00:00,Bartender,17,3,0,4
D6,2022-08-06 00:00:00,Expo,17,2,0,2
D6,2022-08-06 00:00:00,Hosts,17,7,0,8
D6,2022-08-06 00:00:00,Runners,17,4,0,6
D6,2022-08-06 00:00:00,Servers,17,8,0,11
D7,2022-08-06 00:00:00,Barback,17,2,2,2
D7,2022-08-06 00:00:00,Bartender,17,4,6,5
D7,2022-08-06 00:00:00,Expo,17,4,2,2
D7,2022-08-06 00:00:00,Hosts,17,6,9,7
D7,2022-08-06 00:00:00,Runners,17,3,9,8
D7,2022-08-06 00:00:00,Servers,17,10,12,7
D8,2022-08-06 00:00:00,Barback,17,1,2,0
D8,2022-08-06 00:00:00,Bartender,17,4,5,0
D8,2022-08-06 00:00:00,Expo,17,2,1,0
D8,2022-08-06 00:00:00,Hosts,17,11,9,0
D8,2022-08-06 00:00:00,Runners,17,5,6,0
D8,2022-08-06 00:00:00,Servers,17,13,11,0
D1,2022-08-06 00:00:00,Barback,18,3,3,3
D1,2022-08-06 00:00:00,Bartender,18,5,7,5
D1,2022-08-06 00:00:00,Expo,18,2,2,1
D1,2022-08-06 00:00:00,Hosts,18,10,11,11
D1,2022-08-06 00:00:00,Runners,18,9,10,4
D1,2022-08-06 00:00:00,Servers,18,15,19,9
D2,2022-08-06 00:00:00,Barback,18,,2,2
D2,2022-08-06 00:00:00,Bartender,18,4,9,5
D2,2022-08-06 00:00:00,Expo,18,1,2,2
D2,2022-08-06 00:00:00,Hosts,18,8,8,8
D2,2022-08-06 00:00:00,Runners,18,4,6,7
D2,2022-08-06 00:00:00,Servers,18,12,13,16
D3,2022-08-06 00:00:00,Barback,18,,4,3
D3,2022-08-06 00:00:00,Bartender,18,6,8,6
D3,2022-08-06 00:00:00,Expo,18,2,2,2
D3,2022-08-06 00:00:00,Hosts,18,10,12,11
D3,2022-08-06 00:00:00,Runners,18,7,9,11
D3,2022-08-06 00:00:00,Servers,18,14,16,18
D4,2022-08-06 00:00:00,Barback,18,3,2,0
D4,2022-08-06 00:00:00,Bartender,18,6,7,0
D4,2022-08-06 00:00:00,Expo,18,2,2,0
D4,2022-08-06 00:00:00,Hosts,18,10,11,0
D4,2022-08-06 00:00:00,Runners,18,7,7,0
D4,2022-08-06 00:00:00,Servers,18,10,14,0
D5,2022-08-06 00:00:00,Barback,18,1,2,2
D5,2022-08-06 00:00:00,Bartender,18,5,7,5
D5,2022-08-06 00:00:00,Expo,18,3,2,2
D5,2022-08-06 00:00:00,Hosts,18,8,9,8
D5,2022-08-06 00:00:00,Runners,18,6,6,6
D5,2022-08-06 00:00:00,Servers,18,11,10,13
D6,2022-08-06 00:00:00,Barback,18,1,0,2
D6,2022-08-06 00:00:00,Bartender,18,4,0,4
D6,2022-08-06 00:00:00,Expo,18,2,0,2
D6,2022-08-06 00:00:00,Hosts,18,8,0,8
D6,2022-08-06 00:00:00,Runners,18,5,0,6
D6,2022-08-06 00:00:00,Servers,18,9,0,11
D7,2022-08-06 00:00:00,Barback,18,2,2,2
D7,2022-08-06 00:00:00,Bartender,18,4,6,5
D7,2022-08-06 00:00:00,Expo,18,6,2,2
D7,2022-08-06 00:00:00,Hosts,18,8,9,8
D7,2022-08-06 00:00:00,Runners,18,5,9,9
D7,2022-08-06 00:00:00,Servers,18,11,12,9
D8,2022-08-06 00:00:00,Barback,18,1,2,2
D8,2022-08-06 00:00:00,Bartender,18,4,5,4
D8,2022-08-06 00:00:00,Expo,18,2,1,2
D8,2022-08-06 00:00:00,Hosts,18,12,9,8
D8,2022-08-06 00:00:00,Runners,18,5,6,6
D8,2022-08-06 00:00:00,Servers,18,14,11,11
D1,2022-08-06 00:00:00,Barback,19,3,3,3
D1,2022-08-06 00:00:00,Bartender,19,5,7,5
D1,2022-08-06 00:00:00,Expo,19,2,2,1
D1,2022-08-06 00:00:00,Hosts,19,10,11,11
D1,2022-08-06 00:00:00,Runners,19,9,10,4
D1,2022-08-06 00:00:00,Servers,19,15,19,9
D2,2022-08-06 00:00:00,Barback,19,,2,2
D2,2022-08-06 00:00:00,Bartender,19,4,9,5
D2,2022-08-06 00:00:00,Expo,19,1,2,2
D2,2022-08-06 00:00:00,Hosts,19,8,8,8
D2,2022-08-06 00:00:00,Runners,19,4,6,7
D2,2022-08-06 00:00:00,Servers,19,12,13,14
D3,2022-08-06 00:00:00,Barback,19,,4,3
D3,2022-08-06 00:00:00,Bartender,19,6,8,6
D3,2022-08-06 00:00:00,Expo,19,2,2,2
D3,2022-08-06 00:00:00,Hosts,19,10,12,11
D3,2022-08-06 00:00:00,Runners,19,7,9,11
D3,2022-08-06 00:00:00,Servers,19,14,16,17
D4,2022-08-06 00:00:00,Barback,19,3,2,2
D4,2022-08-06 00:00:00,Bartender,19,6,7,5
D4,2022-08-06 00:00:00,Expo,19,2,2,2
D4,2022-08-06 00:00:00,Hosts,19,10,11,9
D4,2022-08-06 00:00:00,Runners,19,7,7,6
D4,2022-08-06 00:00:00,Servers,19,10,14,14
D5,2022-08-06 00:00:00,Barback,19,1,2,2
D5,2022-08-06 00:00:00,Bartender,19,5,7,5
D5,2022-08-06 00:00:00,Expo,19,3,2,2
D5,2022-08-06 00:00:00,Hosts,19,8,9,8
D5,2022-08-06 00:00:00,Runners,19,6,6,6
D5,2022-08-06 00:00:00,Servers,19,11,10,13
D6,2022-08-06 00:00:00,Barback,19,1,0,2
D6,2022-08-06 00:00:00,Bartender,19,4,0,4
D6,2022-08-06 00:00:00,Expo,19,2,0,2
D6,2022-08-06 00:00:00,Hosts,19,7,0,8
D6,2022-08-06 00:00:00,Runners,19,5,0,6
D6,2022-08-06 00:00:00,Servers,19,9,0,11
D7,2022-08-06 00:00:00,Barback,19,2,2,2
D7,2022-08-06 00:00:00,Bartender,19,4,6,5
D7,2022-08-06 00:00:00,Expo,19,6,2,2
D7,2022-08-06 00:00:00,Hosts,19,8,9,8
D7,2022-08-06 00:00:00,Runners,19,5,9,9
D7,2022-08-06 00:00:00,Servers,19,11,12,9
D8,2022-08-06 00:00:00,Barback,19,1,2,2
D8,2022-08-06 00:00:00,Bartender,19,4,5,4
D8,2022-08-06 00:00:00,Expo,19,2,1,2
D8,2022-08-06 00:00:00,Hosts,19,12,9,8
D8,2022-08-06 00:00:00,Runners,19,5,6,6
D8,2022-08-06 00:00:00,Servers,19,14,11,11
D1,2022-08-06 00:00:00,Barback,20,3,3,3
D1,2022-08-06 00:00:00,Bartender,20,5,7,5
D1,2022-08-06 00:00:00,Expo,20,2,2,1
D1,2022-08-06 00:00:00,Hosts,20,10,11,11
D1,2022-08-06 00:00:00,Runners,20,9,10,4
D1,2022-08-06 00:00:00,Servers,20,15,19,9
D2,2022-08-06 00:00:00,Barback,20,,2,2
D2,2022-08-06 00:00:00,Bartender,20,4,9,5
D2,2022-08-06 00:00:00,Expo,20,1,2,2
D2,2022-08-06 00:00:00,Hosts,20,8,8,8
D2,2022-08-06 00:00:00,Runners,20,4,6,7
D2,2022-08-06 00:00:00,Servers,20,12,13,14
D3,2022-08-06 00:00:00,Barback,20,,4,3
D3,2022-08-06 00:00:00,Bartender,20,6,8,6
D3,2022-08-06 00:00:00,Expo,20,2,2,2
D3,2022-08-06 00:00:00,Hosts,20,10,12,11
D3,2022-08-06 00:00:00,Runners,20,7,9,11
D3,2022-08-06 00:00:00,Servers,20,14,16,16
D4,2022-08-06 00:00:00,Barback,20,3,2,0
D4,2022-08-06 00:00:00,Bartender,20,6,7,0
D4,2022-08-06 00:00:00,Expo,20,2,2,0
D4,2022-08-06 00:00:00,Hosts,20,10,11,0
D4,2022-08-06 00:00:00,Runners,20,7,7,0
D4,2022-08-06 00:00:00,Servers,20,10,14,0
D5,2022-08-06 00:00:00,Barback,20,1,2,1
D5,2022-08-06 00:00:00,Bartender,20,5,7,3
D5,2022-08-06 00:00:00,Expo,20,3,2,2
D5,2022-08-06 00:00:00,Hosts,20,8,9,5
D5,2022-08-06 00:00:00,Runners,20,6,6,5
D5,2022-08-06 00:00:00,Servers,20,11,10,9
D6,2022-08-06 00:00:00,Barback,20,1,0,2
D6,2022-08-06 00:00:00,Bartender,20,4,0,4
D6,2022-08-06 00:00:00,Expo,20,2,0,2
D6,2022-08-06 00:00:00,Hosts,20,6,0,6
D6,2022-08-06 00:00:00,Runners,20,5,0,6
D6,2022-08-06 00:00:00,Servers,20,9,0,9
D7,2022-08-06 00:00:00,Barback,20,2,2,2
D7,2022-08-06 00:00:00,Bartender,20,4,6,4
D7,2022-08-06 00:00:00,Expo,20,6,2,2
D7,2022-08-06 00:00:00,Hosts,20,8,9,6
D7,2022-08-06 00:00:00,Runners,20,5,9,7
D7,2022-08-06 00:00:00,Servers,20,11,12,7
D8,2022-08-06 00:00:00,Barback,20,1,2,0
D8,2022-08-06 00:00:00,Bartender,20,4,5,0
D8,2022-08-06 00:00:00,Expo,20,2,1,0
D8,2022-08-06 00:00:00,Hosts,20,12,9,0
D8,2022-08-06 00:00:00,Runners,20,5,6,0
D8,2022-08-06 00:00:00,Servers,20,14,11,0
D1,2022-08-06 00:00:00,Barback,21,2,3,3
D1,2022-08-06 00:00:00,Bartender,21,3,7,5
D1,2022-08-06 00:00:00,Expo,21,1,2,1
D1,2022-08-06 00:00:00,Hosts,21,10,11,11
D1,2022-08-06 00:00:00,Runners,21,7,10,4
D1,2022-08-06 00:00:00,Servers,21,11,19,9
D2,2022-08-06 00:00:00,Barback,21,,2,2
D2,2022-08-06 00:00:00,Bartender,21,3,9,5
D2,2022-08-06 00:00:00,Expo,21,1,2,2
D2,2022-08-06 00:00:00,Hosts,21,8,8,8
D2,2022-08-06 00:00:00,Runners,21,3,6,7
D2,2022-08-06 00:00:00,Servers,21,8,13,14
D3,2022-08-06 00:00:00,Barback,21,,4,3
D3,2022-08-06 00:00:00,Bartender,21,6,8,6
D3,2022-08-06 00:00:00,Expo,21,2,2,2
D3,2022-08-06 00:00:00,Hosts,21,9,12,9
D3,2022-08-06 00:00:00,Runners,21,6,9,10
D3,2022-08-06 00:00:00,Servers,21,13,16,15
D4,2022-08-06 00:00:00,Barback,21,3,2,2
D4,2022-08-06 00:00:00,Bartender,21,5,7,5
D4,2022-08-06 00:00:00,Expo,21,2,2,2
D4,2022-08-06 00:00:00,Hosts,21,10,10,9
